#pt	totcs	totdirect	directLO	directNLO	totfrag	fragLO	err_fragLO	fragNLO	err_fragNLO	errmess
0.50000000000000000	53269572.104344338	-11110265.739828970	3774451.8924641772	-14884717.632293135	64379837.844173312	27441648.095336150	-1	36938189.748837158	-1	Error
0.75000000000000000	13418788.548618255	201744.53596655279	749149.04132206261	-547404.50535550923	13217044.012651702	5077655.7188986558	-1	8139388.2937530465	-1	Error
1.0000000000000000	3780792.2537590973	285524.88788220217	388151.63810345368	-102626.75022125183	3495267.3658768949	1443752.3326573204	-1	2051515.0332195745	-1	Error
1.2500000000000000	1248086.9868673137	175329.31379378581	186840.32795448179	-11511.014160695937	1072757.6730735279	466338.63018351881	-1	606419.04289000900	-1	Error
1.5000000000000000	492714.07052755321	99556.481176430010	93986.782251385695	5569.6989250443085	393157.58935112320	175953.96608971668	-1	217203.62326140652	-1	Error
1.7500000000000000	222677.07698918937	57215.470192942841	50112.321928165351	7103.1482647774801	165461.60679624655	75102.825247262663	-1	90358.781548983883	-1	Error
2.0000000000000000	111294.44159012704	33938.634021759695	28224.769228084355	5713.8647936753387	77355.807568367338	35569.434799934977	-1	41786.372768432360	-1	Error
2.2500000000000000	60159.585283263325	20811.690653768390	16655.736489321414	4155.9541644469764	39347.894629494935	18281.701457767496	-1	21066.193171727438	-1	Error
2.5000000000000000	34577.977734184155	13155.663462924329	10218.280177244294	2937.3832856800368	21422.314271259824	9951.4838087647859	-1	11470.830462495038	-1	Error
2.7500000000000000	20828.095981418715	8559.7305261171459	6490.6162023778816	2069.1143237392653	12268.365455301571	5718.6231280547163	-1	6549.7423272468550	-1	Error
3.0000000000000000	13086.317604727030	5720.7517646343622	4253.0066412540964	1467.7451233802653	7365.5658400926677	3445.6761401082872	-1	3919.8896999843805	-1	Error
3.2500000000000000	8520.5314810540258	3914.9762954979660	2862.7096375371088	1052.2666579608583	4605.5551855560598	2156.4400031024197	-1	2449.1151824536400	-1	Error
3.5000000000000000	5709.2837936372744	2735.8699348146238	1972.4665950901024	763.40333972452163	2973.4138588226501	1392.9773242937495	-1	1580.4365345289007	-1	Error
3.7500000000000000	3921.8732601998572	1948.0594373295316	1387.4044493001056	560.65498802942602	1973.8138228703253	924.88388330032990	-1	1048.9299395699954	-1	Error
4.0000000000000000	2755.7589086109656	1410.6073367150323	993.95438734068398	416.65294937434788	1345.1515718959333	628.97641335136564	-1	716.17515854456769	-1	OK
4.2500000000000000	1972.3462977072118	1036.9523113439243	723.80260551059030	313.14970583333400	935.39398636328747	436.95070312989077	-1	498.44328323339670	-1	OK
4.5000000000000000	1430.5399299322587	772.74549115805962	534.86264051668547	237.88285064137432	657.79443877419908	309.30774212064227	-1	348.48669665355681	-1	OK
4.7500000000000000	1057.3335082278954	583.01928510347170	400.51992556084349	182.49935954262824	474.31422312442379	222.67746292075179	-1	251.63676020367200	-1	OK
5.0000000000000000	792.17714916824320	444.89810265491553	303.55521104754570	141.34289160736981	347.27904651332761	162.73933413189496	-1	184.53971238143265	-1	OK
5.2500000000000000	600.70167651084057	343.03487258535404	232.60548554973209	110.42938703562194	257.66680392548653	120.57027312277762	-1	137.09653080270891	-1	OK
5.5000000000000000	460.49493943451500	267.01689251892776	180.03939683134325	86.977495687584565	193.47804691558721	90.431289026233827	-1	103.04675788935339	-1	OK
5.7500000000000000	356.63716878891324	209.67334740860508	140.64043300136467	69.032914407240398	146.96382138030816	68.587901006312009	-1	78.375920373996152	-1	OK
6.0000000000000000	278.74102864243224	165.98105107139483	110.79864145055562	55.182409620839216	112.75997757103741	52.553589731155078	-1	60.206387839882332	-1	OK
6.2500000000000000	219.80401889331952	132.37896121618934	87.975488315963133	44.403472900226213	87.425057677130184	40.650424806877531	-1	46.774632870252653	-1	OK
6.5000000000000000	174.70038730231460	106.31389946294885	70.362866477075073	35.951032985873788	68.386487839365728	31.717960457033914	-1	36.668527382331817	-1	OK
6.7500000000000000	139.83225667859114	85.940135052803072	56.658051225448943	29.282083827354111	53.892121625788079	24.913887550380579	-1	28.978234075407499	-1	OK
7.0000000000000000	112.70920220292773	69.891956695458646	45.910356861970172	23.981599833488492	42.817245507469082	19.713942382491073	-1	23.103303124978009	-1	OK
7.2500000000000000	91.406940236322143	57.161430497741307	37.420333574837215	19.741096922904088	34.245509738580836	15.733779042599686	-1	18.511730695981150	-1	OK
7.5000000000000000	74.575153965562976	46.998545408011360	30.668670578815561	16.329874829195813	27.576608557551609	12.636384169405190	-1	14.940224388146419	-1	OK
7.7500000000000000	61.161518002057264	38.836962611789907	25.265144949392166	13.571817662397741	22.324555390267360	10.213321807104599	-1	12.111233583162761	-1	OK
8.0000000000000000	50.419754268335723	32.242883001032702	20.914348439587062	11.328534561445633	18.176871267303017	8.3035284874270268	-1	9.8733427798759905	-1	OK
8.2500000000000000	41.774732334183263	26.885426553511415	17.391514701255520	9.4939118522558967	14.889305780671846	6.7880701701500978	-1	8.1012356105217478	-1	OK
8.5000000000000000	34.769622772692792	22.511943130475053	14.524306378105154	7.9876367523698955	12.257679642217736	5.5775428098380182	-1	6.6801368323797181	-1	OK
8.7500000000000000	29.060285855032184	18.924665618681161	12.179026944637789	6.7456386740433709	10.135620236351025	4.6048858086544007	-1	5.5307344276966246	-1	OK
9.0000000000000000	24.385974621672137	15.968322725898522	10.251530959673024	5.7167917662254935	8.4176518957736146	3.8190186577270966	-1	4.5986332380465180	-1	OK
9.2500000000000000	20.546022681010893	13.521086830458481	8.6603031547999283	4.8607836756585527	7.0249358505524109	3.1808081924897773	-1	3.8441276580626336	-1	OK
