#pt	totcs	totdirect	directLO	directNLO	totfrag	fragLO	err_fragLO	fragNLO	err_fragNLO	errmess
0.50000000000000000	50722413.404115885	-10885464.803363968	3602709.6617424712	-14488174.465106443	61607878.207479849	26469898.087179840	-1	35137980.120300010	-1	Error
0.75000000000000000	12989679.324357193	179118.20120199490	721082.61648757127	-541964.41528557660	12810561.123155199	4929375.6994146332	-1	7881185.4237405658	-1	Error
1.0000000000000000	3703957.6715655085	273918.77634651703	377569.60274005146	-103650.82639353439	3430038.8952189917	1418453.4284766747	-1	2011585.4667423170	-1	Error
1.2500000000000000	1228351.9723877716	170015.55702011089	182670.61082578384	-12655.053805672964	1058336.4153676606	460769.83183976175	-1	597566.58352789888	-1	Error
1.5000000000000000	486117.03482854413	97036.585010717012	92183.061481998768	4853.5235287182568	389080.44981782709	174468.81537275246	-1	214611.63444507463	-1	Error
1.7500000000000000	220068.43830594240	55948.717018940937	49259.725970691412	6688.9910482495043	164119.72128700145	74630.139646051626	-1	89489.581640949822	-1	Error
2.0000000000000000	110094.72060359354	33263.232865890954	27789.120948495984	5474.1119173949628	76831.487737702584	35381.234408427386	-1	41450.253329275198	-1	Error
2.2500000000000000	59561.353374599981	20432.053882431035	16417.852055827589	4014.2018266034397	39129.299492168946	18198.581247070335	-1	20930.718245098611	-1	Error
2.5000000000000000	34239.443374112758	12932.173929321096	10080.803563346648	2851.3703659744479	21307.269444791662	9925.9010977673024	-1	11381.368347024360	-1	Error
2.7500000000000000	20626.609090789694	8422.4911062040374	6407.0525861493288	2015.4385200547092	12204.117984585657	5696.5283425429297	-1	6507.5896420427271	-1	Error
3.0000000000000000	12959.809665876768	5633.1421259531853	4199.8616682491602	1433.2804577040256	7326.6675399235819	3431.9861322493784	-1	3894.6814076742035	-1	Error
3.2500000000000000	8437.4226392748460	3857.0850231730155	2827.5425816866473	1029.5424414863689	4580.3376161018296	2147.4610456937762	-1	2432.8765704080533	-1	Error
3.5000000000000000	5652.6362296269635	2696.4209279173224	1948.3739386935360	748.04698922378611	2956.2153017096416	1386.7902953571395	-1	1569.4250063525021	-1	Error
3.7500000000000000	3882.1236598786791	1920.4261611375241	1370.3884870931342	550.03767404439020	1961.6974987411552	920.36779499582838	-1	1041.3297037453267	-1	Error
4.0000000000000000	2727.1760723440525	1390.7628837416119	981.61120940150852	409.15167434010317	1336.4131886024406	625.56039189426019	-1	710.85279670818045	-1	OK
4.2500000000000000	1951.1455474267304	1022.3836934566684	714.63811053452355	307.74558292214482	928.76185397006213	434.31702360694538	-1	494.44483036311675	-1	OK
4.5000000000000000	1414.7185766464963	761.83523791441280	527.91839488212111	233.91684303229161	652.88333873208353	307.24269833842618	-1	345.64064039365735	-1	OK
4.7500000000000000	1045.1441832468877	574.70316016106210	395.16361696227398	179.53954319878818	470.44102308582569	221.03638856436208	-1	249.40463452146361	-1	OK
5.0000000000000000	782.65944324187330	438.45654286500553	299.35897962002349	139.09756324498210	344.20290037686783	161.42563169919896	-1	182.77726867766887	-1	OK
5.2500000000000000	593.05451118831922	337.97511868405610	229.27321565272473	108.70190303133141	255.07939250426315	119.50781825349664	-1	135.57157425076650	-1	OK
5.5000000000000000	454.50386779834935	262.99119909600660	177.36122041341676	85.629978682589780	191.51266870234275	89.559257562663916	-1	101.95341113967883	-1	OK
5.7500000000000000	351.80209227300384	206.43352660004032	138.46521524865358	67.968311351386689	145.36856567296348	67.864934784686383	-1	77.503630888277101	-1	OK
6.0000000000000000	274.79887122162393	163.34712855864197	109.01540736705898	54.331721191582972	111.45174266298199	51.954483698328403	-1	59.497258964653582	-1	OK
6.2500000000000000	216.55928486194708	130.21778577327930	86.501433271109590	43.716352502169713	86.341499088667774	40.152679681804294	-1	46.188819406863480	-1	OK
6.5000000000000000	172.01018592560905	104.52617800799882	69.135381904159047	35.390796103839783	67.484007917610242	31.301882628467819	-1	36.182125289142419	-1	OK
6.7500000000000000	137.58984216331126	84.450004257784684	55.629064939075036	28.820939318709641	53.139837905526583	24.564876155334957	-1	28.574961750191626	-1	OK
7.0000000000000000	110.82675496801765	68.641510157678027	45.042627240564791	23.598882917113229	42.185244810339626	19.420522653166259	-1	22.764722157173367	-1	OK
7.2500000000000000	89.818232213471759	56.105872797447816	36.684659273306096	19.421213524141717	33.712359416023943	15.485698425388319	-1	18.226660990635622	-1	OK
7.5000000000000000	73.226971080115248	46.102483423975983	30.041855741090060	16.060627682885915	27.124487656139262	12.425789211145307	-1	14.698698444993955	-1	OK
7.7500000000000000	59.998661620642793	38.072217658005911	24.728662949247006	13.343554708758903	21.926443962636881	10.033991767045823	-1	11.892452195591058	-1	OK
8.0000000000000000	49.435263997067651	31.587226751802916	20.453309597530968	11.133917154271947	17.848037245264731	8.1507909268107834	-1	9.6972463184539475	-1	OK
8.2500000000000000	40.928778717858421	26.321058962098625	16.993829513013573	9.3272294490850545	14.607719755759794	6.6573606661234113	-1	7.9503590896363825	-1	OK
8.5000000000000000	34.039334122038255	22.024175243394929	14.180050028546303	7.8441252148486296	12.015158878643323	5.4652183426157706	-1	6.5499405360275524	-1	OK
8.7500000000000000	28.426486543768917	18.501487895136933	11.880046279793934	6.6214416153429951	9.9249986486319823	4.5080298910994836	-1	5.4169687575324987	-1	OK
9.0000000000000000	23.836445678020048	15.599967173797253	9.9910966686144125	5.6088705051828383	8.2364785042227950	3.7352530241944959	-1	4.5012254800282996	-1	OK
9.2500000000000000	20.067121547310542	13.199490478602801	8.4328157927912031	4.7666746858116005	6.8676310687077420	3.1081324132104715	-1	3.7594986554972705	-1	OK
