#pT (GeV) E dsigma/d^3p (GeV^-2 mb^2)
0.50000000000000000 0.133776
0.75000000000000000 0.0225509
1.0000000000000000 0.00561011
1.2500000000000000 0.00185541
1.5000000000000000 0.000741196
1.7500000000000000 0.000338415
2.0000000000000000 0.000170972
2.2500000000000000 9.31321e-05
2.5000000000000000 5.37369e-05
2.7500000000000000 3.23989e-05
3.0000000000000000 2.04038e-05
3.2500000000000000 1.32743e-05
3.5000000000000000 8.88704e-06
3.7500000000000000 6.09387e-06
4.0000000000000000 4.27173e-06
4.2500000000000000 3.05144e-06
4.5000000000000000 2.21589e-06
4.7500000000000000 1.63304e-06
5.0000000000000000 1.21996e-06
5.2500000000000000 9.22802e-07
5.5000000000000000 7.05843e-07
5.7500000000000000 5.45362e-07
6.0000000000000000 4.25341e-07
6.2500000000000000 3.34498e-07
6.5000000000000000 2.65158e-07
6.7500000000000000 2.11735e-07
7.0000000000000000 1.70236e-07
7.2500000000000000 1.37714e-07
7.5000000000000000 1.12074e-07
7.7500000000000000 9.17323e-08
8.0000000000000000 7.54749e-08
8.2500000000000000 6.23931e-08
8.5000000000000000 5.18225e-08
8.7500000000000000 4.32267e-08
9.0000000000000000 3.62037e-08
9.2500000000000000 3.0439e-08
9.5000000000000000 2.56853e-08
9.7500000000000000 2.17499e-08
10.000000000000000 1.84783e-08
10.250000000000000 1.57448e-08
10.500000000000000 1.34576e-08
10.750000000000000 1.15287e-08
11.000000000000000 9.91296e-09
11.250000000000000 8.53723e-09
11.500000000000000 7.37484e-09
11.750000000000000 6.38483e-09
12.000000000000000 5.541e-09
12.250000000000000 4.81853e-09
12.500000000000000 4.19963e-09
12.750000000000000 3.66583e-09
13.000000000000000 3.20728e-09
13.250000000000000 2.81119e-09
13.500000000000000 2.4682e-09
13.750000000000000 2.17089e-09
14.000000000000000 1.91223e-09
14.250000000000000 1.68718e-09
14.500000000000000 1.49087e-09
14.750000000000000 1.31937e-09
15.000000000000000 1.16891e-09
15.250000000000000 1.03729e-09
15.500000000000000 9.21522e-10
15.750000000000000 8.19861e-10
16.000000000000000 7.30309e-10
16.250000000000000 6.51252e-10
16.500000000000000 5.81327e-10
16.750000000000000 5.19558e-10
17.000000000000000 4.64876e-10
17.250000000000000 4.16382e-10
17.500000000000000 3.73298e-10
17.750000000000000 3.35001e-10
18.000000000000000 3.00863e-10
18.250000000000000 2.70449e-10
18.500000000000000 2.4326e-10
18.750000000000000 2.19085e-10
19.000000000000000 1.97435e-10
19.250000000000000 1.78159e-10
19.500000000000000 1.60772e-10
19.750000000000000 1.45285e-10
20.000000000000000 1.31355e-10
