#pt	totcs	totdirect	directLO	directNLO	totfrag	fragLO	err_fragLO	fragNLO	err_fragNLO	errmess
0.50000000000000000	-1139553311.4796247	-1169698355.8785934	-16801139.038178042	-1152897216.8404152	30145044.398968697	15066261.158124426	-1	15078783.240844270	-1	Error
0.75000000000000000	-80755467.951568544	-88710751.370580554	4086169.9272714467	-92796921.297851980	7955283.4190120045	3002464.2442876319	-1	4952819.1747243721	-1	Error
1.0000000000000000	3127393.9078650693	478455.53031305503	342847.26880833018	135608.26150472331	2648938.3775520143	964143.21151892247	-1	1684795.1660330920	-1	Error
1.2500000000000000	1435135.4055415848	381699.38559777499	109009.08523892761	272690.30035884725	1053436.0199438098	393493.63555319794	-1	659942.38439061190	-1	Error
1.5000000000000000	666480.34808745142	194019.29730834981	46937.363060010190	147081.93424833956	472461.05077910156	187242.82359213044	-1	285218.22718697111	-1	Error
1.7500000000000000	331372.04136328958	103024.27634719593	23823.590879492000	79200.685467703937	228347.76501609368	98898.585361450561	-1	129449.17965464311	-1	Error
2.0000000000000000	177757.16187331890	58404.527164690473	13453.813919287019	44950.713245403451	119352.63470862842	56360.028283228239	-1	62992.606425400183	-1	Error
2.2500000000000000	100573.30361836249	35077.559388184243	8194.8814037939374	26882.677984390295	65495.744230178258	34012.312000522477	-1	31483.432229655780	-1	Error
2.5000000000000000	59408.523873825769	22099.068449740676	5281.6341547853626	16817.434294955310	37309.455424085092	21476.266162231714	-1	15833.189261853378	-1	Error
2.7500000000000000	36356.876783360014	14486.121138087818	3557.1787604803571	10928.942377607464	21870.755645272195	14070.441348036731	-1	7800.3142972354635	-1	Error
3.0000000000000000	22744.931468249961	10013.003639712884	2749.5733806215376	7263.4302590913503	12731.927828537078	9263.4941349957280	-1	3468.4336935413503	-1	Error
3.2500000000000000	14463.041420906971	7068.8096092447122	2199.6461518408751	4869.1634574038371	7394.2318116622600	5944.1616573038282	-1	1450.0701543584319	-1	Error
3.5000000000000000	9528.2157593861721	5046.6909532010359	1736.2363410317494	3310.4546121692874	4481.5248061851362	3868.0935695179878	-1	613.43123666714837	-1	Error
3.7500000000000000	6484.6840994285640	3647.3304447699902	1363.0582985014426	2284.2721462685472	2837.3536546585738	2558.3520474085622	-1	279.00160725001160	-1	Error
4.0000000000000000	4523.3735121575974	2668.5544798897272	1069.1108488073737	1599.4436310823526	1854.8190322678699	1723.8942441284944	-1	130.92478813937555	-1	OK
4.2500000000000000	3230.7560189578417	1976.0421403270720	840.11495858170269	1135.9271817453696	1254.7138786307694	1181.8593221965891	-1	72.854556434180267	-1	OK
4.5000000000000000	2347.3538081243228	1479.7132777117304	662.21762577721688	817.49565193451372	867.64053041259251	826.05824809401088	-1	41.582282318581633	-1	OK
4.7500000000000000	1733.3756457973989	1120.0138570094687	524.17096006357156	595.84289694589722	613.36178878793021	586.70550167168790	-1	26.656287116242311	-1	OK
5.0000000000000000	1297.5098811680400	856.27068274000965	416.84684938439028	439.42383335561942	441.23919842803048	422.41216242587979	-1	18.827036002150692	-1	OK
5.2500000000000000	983.70517954819263	660.72510509284984	333.08152620935630	327.64357888349349	322.98007445534279	307.66199304914591	-1	15.318081406196882	-1	OK
5.5000000000000000	753.49668496105528	514.28942460699773	267.45201071845588	246.83741388854193	239.20726035405752	227.56290348369345	-1	11.644356870364078	-1	OK
