#pt	totcs	totdirect	directLO	directNLO	totfrag	fragLO	err_fragLO	fragNLO	err_fragNLO	errmess
0.50000000000000000	-1651409236.4730628	-1715623059.3592248	-36277593.046908222	-1679345466.3123167	64213822.886162035	27372256.483697224	-1	36841566.402464807	-1	Error
0.75000000000000000	-105282934.13044171	-118341334.36045825	8045645.9248475963	-126386980.28530596	13058400.230016550	4950755.0966467271	-1	8107645.1333698230	-1	Error
1.0000000000000000	4584489.9822079204	794408.37921404652	625383.14401434571	169025.23519970241	3790081.6029938743	1451544.9705217325	-1	2338536.6324721416	-1	Error
1.2500000000000000	1891696.6481317335	521842.54804321425	186229.72553918048	335612.82250403368	1369854.1000885193	548337.02209693566	-1	821517.07799158362	-1	Error
1.5000000000000000	822470.97149704501	250387.62382120651	75716.676680596473	174670.94714061011	572083.34767583851	244484.48947508846	-1	327598.85820075008	-1	Error
1.7500000000000000	391365.42672366137	127599.46506616057	36523.075155520120	91076.389910640384	263765.96165750077	121975.86098999614	-1	141790.10066750462	-1	Error
2.0000000000000000	201330.95494948575	69915.375159078219	19705.108514242191	50210.266644836032	131415.57979040753	66127.521207338272	-1	65288.058583069258	-1	Error
2.2500000000000000	109011.94212188131	40765.446141264125	11517.429159224377	29248.016982039757	68246.495980617183	38191.609188438983	-1	30054.886792178200	-1	Error
2.5000000000000000	62686.667004280578	25016.512536103866	7150.2919603937271	17866.220575710147	37670.154468176712	23230.777136180306	-1	14439.377331996406	-1	Error
2.7500000000000000	37482.347913821955	16014.020585567432	4653.8710500635834	11360.149535503851	21468.327328254520	14734.175916146973	-1	6734.1514121075470	-1	Error
3.0000000000000000	23004.858421213466	10750.591342962765	3399.7810890955770	7350.8102538671901	12254.267078250703	9342.6460335840020	-1	2911.6210446667010	-1	Error
3.2500000000000000	14443.914033402802	7384.9303909568634	2574.9348212458331	4809.9955697110308	7058.9836424459372	5780.7869724861894	-1	1278.1966699597479	-1	Error
3.5000000000000000	9429.8620800298413	5155.4745444692926	1946.4229387307078	3209.0516057385853	4274.3875355605478	3668.9062157476033	-1	605.48131981294455	-1	Error
3.7500000000000000	6356.8217963702637	3656.6824512205008	1475.1779964968352	2181.5044547236657	2700.1393451497629	2382.0102242498647	-1	318.12912089989823	-1	Error
4.0000000000000000	4393.7340187163391	2633.1699822138416	1123.6695456513089	1509.5004365625325	1760.5640365024976	1584.2531468863231	-1	176.31088961617456	-1	OK
4.2500000000000000	3106.7155814028924	1923.4593569359740	861.45734026951629	1062.0020166664581	1183.2562244669184	1079.1982876883135	-1	104.05793677860493	-1	OK
4.5000000000000000	2237.1019505937447	1423.5682124539353	664.93278269019106	758.63542976374413	813.53373813980932	749.87055689781846	-1	63.663181241990856	-1	OK
4.7500000000000000	1639.5690593896238	1066.5842993738647	516.91950058754912	549.66479878631560	572.98476001575909	529.60042760329236	-1	43.384332412466733	-1	OK
5.0000000000000000	1218.2395430995400	808.24600350392598	404.74078265516442	403.50522084876172	409.99353959561404	379.31207741991625	-1	30.681462175697789	-1	OK
5.2500000000000000	918.42603493641423	618.88351484502414	319.08901324817589	299.79450159684831	299.54252009139003	276.56033295048519	-1	22.982187140904841	-1	OK
5.5000000000000000	700.66253591736972	478.48295375017318	253.24569887442962	225.23725487574356	222.17958216719651	204.50755084245893	-1	17.672031324737588	-1	OK
5.7500000000000000	539.97322328289192	373.26512670028819	202.28608049768559	170.97904620260258	166.70809658260379	153.16874649481423	-1	13.539350087789558	-1	OK
6.0000000000000000	420.70152683834419	293.62787715827960	162.58204204664062	131.04583511163898	127.07364968006462	116.06380523598131	-1	11.009844444083313	-1	OK
6.2500000000000000	330.48203922735127	232.77088668165294	131.43208304818074	101.33880363347225	97.711152545698354	88.863704923768807	-1	8.8474476219295468	-1	OK
6.5000000000000000	261.69389167619892	185.85552673034005	106.83762309430649	79.017903636033580	75.838364945858871	68.679915712134928	-1	7.1584492337239425	-1	OK
6.7500000000000000	208.67929650982896	149.39578264770171	87.302452672981289	62.093329974720433	59.283513862127251	53.545495644445637	-1	5.7380182176816135	-1	OK
7.0000000000000000	167.72465204859139	120.84753085214791	71.697640335546851	49.149890516601040	46.877121196443468	42.093889224836722	-1	4.7832319716067460	-1	OK
7.2500000000000000	135.72083986191657	98.333201270775191	59.163538881702031	39.169662389073153	37.387638591141389	33.350701345474207	-1	4.0369372456671826	-1	OK
7.5000000000000000	110.43301634396333	80.459156251590741	49.042919608767143	31.416236642823606	29.973860092372586	26.611461982412024	-1	3.3623981099605622	-1	OK
7.7500000000000000	90.393435078589462	66.178359660112534	40.828241204191109	25.350118455921432	24.215075418476928	21.380847905909114	-1	2.8342275125678142	-1	OK
8.0000000000000000	74.360499804369482	54.698464049972230	34.127253678275551	20.571210371696658	19.662035754397248	17.288129705629686	-1	2.3739060487675623	-1	OK
8.2500000000000000	61.492856024941325	45.416830392982632	28.635176600177299	16.781653792805329	16.076025631958693	14.060666782376728	-1	2.0153588495819648	-1	OK
8.5000000000000000	51.082756497318812	37.872235543566831	24.113572748814597	13.758662794752219	13.210520953751981	11.499096792861133	-1	1.7114241608908483	-1	OK
8.7500000000000000	42.611162406523903	31.708925409743173	20.375230528908201	11.333694880834971	10.902236996780729	9.4536169684775722	-1	1.4486200283031572	-1	OK
9.0000000000000000	35.693694146331588	26.649826856476345	17.272028693106364	9.3777981633699845	9.0438672898552426	7.8081665270240670	-1	1.2357007628311756	-1	OK
